
COORDINATES ARE EAST,NORTH,UP.
stress tensors are:
X Y See Sen Seu Snn Snu Suu
  152.0     45.0    -51.0     16.4    0.75    0   70
  321.0     45.0   -174.0    101.3    0.81    0   70
  148.0     46.0    -34.0     32.6    0.79    0   70
  139.0     68.0    -73.0     15.6    0.75    0   70
  172.0     50.0    -22.0     56.2    0.62    0   70
  122.0     52.0    -48.0     22.0    0.95    0   70
  101.0     55.0    -70.0     11.0    0.95    0   70
  315.0     39.0     25.0    101.8    0.84    0   70
  282.0     41.0    -86.0      5.5    0.97    0   70
  128.0     45.0    -54.0     15.1    0.92    0   70
  164.0     64.0    -51.0     16.1    0.63    0   70
  306.0     47.0    -57.0     20.0    0.89    0   70
   93.0     58.0    -78.0      8.6    0.90    0   70
  234.0     77.0     87.0    137.5    0.59    0   70
  292.0     43.0    -59.0     27.8    0.95    0   71
  306.0     42.0    -53.0     26.6    0.91    0   71
  215.0     49.0   -117.0      0.4    0.77    0   71
   44.0     60.0    101.0    149.4    0.66    0   71
  274.0     41.0    -76.0     21.6    0.98    0   71
  277.0     49.0    -76.0     19.2    0.95    0   71
   65.0     67.0   -102.0      7.9    0.68    0   71
  337.0     42.0    -92.0     20.5    0.74    0   71
  322.0     32.0    -50.0     26.9    0.80    0   71
   12.0     67.0    -63.0     29.4    0.35    0   71
   86.0     61.0    -88.0      4.6    0.86    0   71
  144.0     54.0    -50.0     19.0    0.84    0   71
  311.0     42.0    -65.0     12.4    0.89    0   71
  173.0     36.0   -151.0     64.6    0.54    0   71
  160.0     68.0    -25.0     41.6    0.65    0   71
  142.0     54.0    -48.0     21.0    0.86    0   71
  211.0     76.0    -94.0     35.0    0.49    0   71
  148.0     70.0    -34.0     27.4    0.70    0   71
  295.0     61.0    -97.0     18.8    0.72    0   71
  167.0     56.0   -139.0     62.4    0.68    0   71
  254.0     70.0   -104.0     15.1    0.63    0   71
  301.0     41.0    -99.0     16.6    0.93    0   71
  303.0     68.0   -107.0     43.0    0.56    0   71
  168.0     54.0    -90.0     12.1    0.67    0   71
   69.0     79.0    -71.0     54.4    0.45    0   71
   98.0     89.0     79.0    161.0    0.15    0   71
  128.0     80.0    -72.0     18.0    0.57    0   71
  160.0     68.0    -25.0     41.6    0.65    0   71
  126.0     64.0    -79.0     10.4    0.86    0   71
   31.0     74.0    -56.0     72.0    0.36    0   71
  172.0     65.0    -84.0      6.5    0.60    0   71
  137.0     50.0    -55.0     15.3    0.88    0   71
  283.0     57.0   -122.0     32.1    0.83    0   71
  321.0     45.0   -174.0    101.4    0.83    0   71
  148.0     46.0    -34.0     37.2    0.79    0   71
  139.0     68.0    -73.0     10.0    0.77    0   71
  172.0     50.0    -22.0     60.3    0.65    0   71
  122.0     52.0    -48.0     25.4    0.95    0   71
  101.0     55.0    -70.0     12.7    0.96    0   71
  315.0     39.0     25.0    101.9    0.87    0   71
  282.0     41.0    -86.0      7.0    0.98    0   71
  128.0     45.0    -54.0     18.5    0.91    0   71
  164.0     64.0    -51.0     20.3    0.66    0   71
  306.0     47.0    -57.0     20.8    0.89    0   71
   93.0     58.0    -78.0      9.5    0.92    0   71
  234.0     77.0     87.0    135.0    0.54    0   71
  107.0     68.0   -111.0     33.2    0.78    0   71
  144.0     55.0    -97.0     28.3    0.84    0   71
  227.0     59.0   -120.0      0.6    0.79    0   71
  146.0     70.0    -64.0      2.8    0.71    0   71
  174.0     50.0   -104.0     19.9    0.64    0   71
  300.0     39.0    -61.0     22.5    0.93    0   71
  215.0     49.0   -117.0      3.8    0.78    0   72
   44.0     60.0    101.0    147.2    0.68    0   72
  274.0     41.0    -76.0     20.0    0.99    0   72
  277.0     49.0    -76.0     17.5    0.97    0   72
   65.0     67.0   -102.0      8.6    0.67    0   72
  337.0     42.0    -92.0     16.6    0.73    0   72
  322.0     32.0    -50.0     29.2    0.78    0   72
   12.0     67.0    -63.0     36.8    0.37    0   72
   86.0     61.0    -88.0      3.9    0.84    0   72
  144.0     54.0    -50.0     17.5    0.84    0   72
  311.0     42.0    -65.0     13.5    0.88    0   72
  173.0     36.0   -151.0     68.1    0.57    0   72
  160.0     68.0    -25.0     40.6    0.63    0   72
  142.0     54.0    -48.0     19.5    0.85    0   72
  211.0     76.0    -94.0     32.7    0.51    0   72
  148.0     70.0    -34.0     25.6    0.68    0   72
  295.0     61.0    -97.0     18.8    0.77    0   72
  167.0     56.0   -139.0     63.7    0.68    0   72
  254.0     70.0   -104.0     10.1    0.67    0   72
  301.0     41.0    -99.0     16.3    0.93    0   72
  303.0     68.0   -107.0     41.1    0.61    0   72
  168.0     54.0    -90.0     13.4    0.68    0   72
   69.0     79.0    -71.0     56.5    0.41    0   72
   98.0     89.0     79.0    140.7    0.10    0   72
  128.0     80.0    -72.0     22.7    0.53    0   72
  160.0     68.0    -25.0     40.6    0.63    0   72
  126.0     64.0    -79.0     12.4    0.83    0   72
   31.0     74.0    -56.0     75.5    0.38    0   72
  172.0     65.0    -84.0      7.1    0.59    0   72
  137.0     50.0    -55.0     13.8    0.89    0   72
  152.0     45.0    -51.0     19.5    0.77    0   72
  321.0     45.0   -174.0     99.3    0.82    0   72
  148.0     46.0    -34.0     35.6    0.81    0   72
  139.0     68.0    -73.0     12.1    0.74    0   72
  172.0     50.0    -22.0     58.5    0.66    0   72
  122.0     52.0    -48.0     24.0    0.95    0   72
  101.0     55.0    -70.0     11.7    0.95    0   72
  315.0     39.0     25.0    103.4    0.86    0   72
  282.0     41.0    -86.0      5.8    0.98    0   72
  128.0     45.0    -54.0     17.3    0.92    0   72
  164.0     64.0    -51.0     19.4    0.65    0   72
  306.0     47.0    -57.0     21.5    0.90    0   72
   93.0     58.0    -78.0      8.6    0.91    0   72
  234.0     77.0     87.0    140.2    0.56    0   72
  107.0     68.0   -111.0     35.5    0.75    0   72
  144.0     55.0    -97.0     29.8    0.84    0   72
  227.0     59.0   -120.0      2.8    0.82    0   72
  146.0     70.0    -64.0      4.7    0.69    0   72
  174.0     50.0   -104.0     21.7    0.65    0   72
  300.0     39.0    -61.0     22.7    0.92    0   72
  137.0     67.0    -75.0     13.2    0.76    0   72
  300.0     44.0    -85.0      2.8    0.93    0   72
  229.0     52.0   -111.0      3.6    0.87    0   72
  120.0     87.0     21.0     54.5    0.35    0   72
  155.0     47.0   -135.0     63.9    0.76    0   72
  134.0     71.0    -71.0     11.8    0.71    0   72
  276.0     47.0    -57.0     37.3    0.98    0   72
  288.0     47.0    -87.0      0.5    0.96    0   72
  183.0     38.0      5.0     97.0    0.57    0   72
   44.0     60.0    101.0    145.8    0.68    0   73
  274.0     41.0    -76.0     20.2    1.00    0   73
  277.0     49.0    -76.0     17.9    0.98    0   73
  273.0     26.0    -64.0     34.9    0.82    0   73
  337.0     42.0    -92.0     17.5    0.74    0   73
  322.0     32.0    -50.0     28.6    0.78    0   73
   12.0     67.0    -63.0     35.5    0.37    0   73
   86.0     61.0    -88.0      5.4    0.85    0   73
  144.0     54.0    -50.0     16.8    0.85    0   73
  311.0     42.0    -65.0     13.1    0.89    0   73
  173.0     36.0   -151.0     69.7    0.57    0   73
  160.0     68.0    -25.0     38.5    0.63    0   73
  142.0     54.0    -48.0     18.8    0.86    0   73
  211.0     76.0    -94.0     33.2    0.51    0   73
  148.0     70.0    -34.0     24.1    0.68    0   73
  295.0     61.0    -97.0     18.6    0.79    0   73
  167.0     56.0   -139.0     65.4    0.68    0   73
  254.0     70.0   -104.0     11.3    0.68    0   73
  301.0     41.0    -99.0     16.5    0.94    0   73
  303.0     68.0   -107.0     40.9    0.63    0   73
  168.0     54.0    -90.0     15.2    0.68    0   73
   69.0     79.0    -71.0     59.2    0.43    0   73
   98.0     89.0     79.0    147.4    0.09    0   73
  128.0     80.0    -72.0     23.7    0.53    0   73
  160.0     68.0    -25.0     38.5    0.63    0   73
  126.0     64.0    -79.0     12.5    0.84    0   73
   31.0     74.0    -56.0     76.2    0.38    0   73
  172.0     65.0    -84.0      9.3    0.59    0   73
  137.0     50.0    -55.0     13.5    0.90    0   73
  152.0     45.0    -51.0     18.6    0.78    0   73
  321.0     45.0   -174.0     99.9    0.84    0   73
  148.0     46.0    -34.0     34.9    0.82    0   73
  139.0     68.0    -73.0     13.0    0.75    0   73
  172.0     50.0    -22.0     56.8    0.66    0   73
  122.0     52.0    -48.0     24.2    0.96    0   73
  101.0     55.0    -70.0     12.6    0.96    0   73
  315.0     39.0     25.0    102.9    0.87    0   73
  282.0     41.0    -86.0      5.9    0.99    0   73
  128.0     45.0    -54.0     17.3    0.94    0   73
  164.0     64.0    -51.0     17.4    0.65    0   73
  306.0     47.0    -57.0     21.3    0.91    0   73
   93.0     58.0    -78.0      9.9    0.91    0   73
  234.0     77.0     87.0    138.9    0.57    0   73
  107.0     68.0   -111.0     34.6    0.75    0   73
  144.0     55.0    -97.0     30.6    0.85    0   73
  227.0     59.0   -120.0      2.2    0.81    0   73
  146.0     70.0    -64.0      6.1    0.69    0   73
  174.0     50.0   -104.0     23.5    0.65    0   73
  300.0     39.0    -61.0     22.5    0.94    0   73
  137.0     67.0    -75.0     13.9    0.77    0   73
  300.0     44.0    -85.0      3.0    0.94    0   73
  229.0     52.0   -111.0      4.1    0.87    0   73
  120.0     87.0     21.0     53.3    0.34    0   73
  155.0     47.0   -135.0     65.0    0.77    0   73
  134.0     71.0    -71.0     12.5    0.71    0   73
  276.0     47.0    -57.0     37.6    0.99    0   73
  288.0     47.0    -87.0      0.6    0.97    0   73
   89.0     87.0    128.0    109.3    0.15    0   73
  145.0     48.0    -49.0     19.3    0.85    0   73
  147.0     84.0    -52.0     15.7    0.46    0   73
  283.0     46.0    -62.0     28.7    0.99    0   73
  172.0     88.0    -32.0     12.1    0.25    0   73
  322.0     32.0    -50.0     23.9    0.81    0   74
   12.0     67.0    -63.0     44.6    0.30    0   74
   86.0     61.0    -88.0      0.5    0.93    0   74
  144.0     54.0    -50.0     14.5    0.85    0   74
  311.0     42.0    -65.0      8.2    0.89    0   74
  173.0     36.0   -151.0     58.6    0.47    0   74
  160.0     68.0    -25.0     41.6    0.66    0   74
  142.0     54.0    -48.0     16.2    0.87    0   74
  211.0     76.0    -94.0     43.3    0.61    0   74
  148.0     70.0    -34.0     24.4    0.75    0   74
  295.0     61.0    -97.0     26.3    0.73    0   74
  167.0     56.0   -139.0     60.4    0.64    0   74
  254.0     70.0   -104.0     15.5    0.66    0   74
  301.0     41.0    -99.0     20.1    0.95    0   74
  303.0     68.0   -107.0     55.0    0.57    0   74
  168.0     54.0    -90.0      9.6    0.63    0   74
   69.0     79.0    -71.0     51.9    0.49    0   74
   98.0     89.0     79.0    138.8    0.24    0   74
  128.0     80.0    -72.0     23.2    0.69    0   74
  160.0     68.0    -25.0     41.6    0.66    0   74
  126.0     64.0    -79.0     16.5    0.94    0   74
   31.0     74.0    -56.0     84.8    0.42    0   74
  172.0     65.0    -84.0      1.8    0.59    0   74
  137.0     50.0    -55.0      9.8    0.90    0   74
  283.0     57.0   -122.0     36.5    0.84    0   74
  321.0     45.0   -174.0    106.3    0.81    0   74
  148.0     46.0    -34.0     32.9    0.76    0   74
  139.0     68.0    -73.0     14.7    0.84    0   74
  172.0     50.0    -22.0     64.6    0.60    0   74
  122.0     52.0    -48.0     19.2    1.01    0   74
  101.0     55.0    -70.0      6.7    1.04    0   74
  315.0     39.0     25.0     98.1    0.87    0   74
  282.0     41.0    -86.0      5.0    1.02    0   74
  128.0     45.0    -54.0     12.3    0.93    0   74
  164.0     64.0    -51.0     21.4    0.65    0   74
  306.0     47.0    -57.0     16.0    0.89    0   74
   93.0     58.0    -78.0      3.9    0.99    0   74
  234.0     77.0     87.0    131.1    0.62    0   74
  333.0     30.0    -48.0     24.7    0.73    0   74
  336.0     36.0    -80.0      9.5    0.73    0   74
  227.0     59.0   -120.0      6.0    0.90    0   74
  146.0     70.0    -64.0      6.1    0.77    0   74
   15.0     42.0    -74.0     16.5    0.60    0   74
  300.0     39.0    -61.0     19.3    0.95    0   74
  137.0     67.0    -75.0     16.1    0.86    0   74
  300.0     44.0    -85.0      6.9    0.94    0   74
  229.0     52.0   -111.0     12.0    0.95    0   74
  120.0     87.0     21.0     59.8    0.52    0   74
  155.0     47.0   -135.0     64.9    0.70    0   74
  134.0     71.0    -71.0     14.4    0.83    0   74
  276.0     47.0    -57.0     37.1    1.01    0   74
  288.0     47.0    -87.0      2.0    0.97    0   74
  183.0     38.0      5.0    111.2    0.51    0   74
  145.0     48.0    -49.0     16.9    0.81    0   74
  147.0     84.0    -52.0      9.1    0.58    0   74
  283.0     46.0    -62.0     27.0    0.99    0   74
  172.0     88.0    -32.0     31.3    0.30    0   74
   92.0     63.0    -61.0     22.0    0.92    0   74
  315.0     59.0     12.0     69.6    0.69    0   74
  303.0     37.0    -65.0     14.4    0.94    0   74
  323.0     51.0    -40.0     22.8    0.74    0   74
  149.0     77.0    -57.0      4.2    0.67    0   74
   95.0     63.0    -54.0     26.6    0.93    0   74
   10.0     88.0   -170.0     55.7    0.20    0   74
  144.0     54.0    -50.0     11.5    0.87    0   75
  311.0     42.0    -65.0      9.5    0.88    0   75
  173.0     36.0   -151.0     64.3    0.44    0   75
  160.0     68.0    -25.0     38.3    0.68    0   75
  142.0     54.0    -48.0     13.3    0.89    0   75
  211.0     76.0    -94.0     41.9    0.63    0   75
  148.0     70.0    -34.0     21.7    0.78    0   75
  295.0     61.0    -97.0     24.8    0.73    0   75
  167.0     56.0   -139.0     64.5    0.65    0   75
  254.0     70.0   -104.0     16.7    0.70    0   75
  301.0     41.0    -99.0     18.6    0.94    0   75
  303.0     68.0   -107.0     53.8    0.58    0   75
  168.0     54.0    -90.0     13.9    0.63    0   75
   69.0     79.0    -71.0     57.5    0.47    0   75
   98.0     89.0     79.0    137.2    0.20    0   75
  128.0     80.0    -72.0     25.2    0.70    0   75
  160.0     68.0    -25.0     38.3    0.68    0   75
  126.0     64.0    -79.0     18.4    0.95    0   75
   31.0     74.0    -56.0     91.4    0.40    0   75
  172.0     65.0    -84.0      5.5    0.60    0   75
  137.0     50.0    -55.0      7.1    0.92    0   75
  283.0     57.0   -122.0     34.7    0.86    0   75
  321.0     45.0   -174.0    105.4    0.80    0   75
  148.0     46.0    -34.0     29.3    0.78    0   75
  139.0     68.0    -73.0     17.1    0.86    0   75
  172.0     50.0    -22.0     60.2    0.59    0   75
  122.0     52.0    -48.0     17.4    1.02    0   75
  101.0     55.0    -70.0      6.1    1.03    0   75
  315.0     39.0     25.0     99.3    0.86    0   75
  282.0     41.0    -86.0      6.8    1.02    0   75
  128.0     45.0    -54.0     10.0    0.95    0   75
  164.0     64.0    -51.0     17.8    0.66    0   75
  306.0     47.0    -57.0     17.2    0.89    0   75
   93.0     58.0    -78.0      3.8    0.98    0   75
  234.0     77.0     87.0    131.9    0.67    0   75
  333.0     30.0    -48.0     26.4    0.72    0   75
  336.0     36.0    -80.0      8.3    0.72    0   75
  227.0     59.0   -120.0      6.8    0.91    0   75
  146.0     70.0    -64.0      8.8    0.79    0   75
   15.0     42.0    -74.0     18.2    0.58    0   75
  300.0     39.0    -61.0     20.8    0.95    0   75
  137.0     67.0    -75.0     18.4    0.88    0   75
  300.0     44.0    -85.0      5.5    0.94    0   75
  229.0     52.0   -111.0     13.1    0.96    0   75
  120.0     87.0     21.0     57.5    0.51    0   75
  155.0     47.0   -135.0     69.0    0.71    0   75
  134.0     71.0    -71.0     16.6    0.84    0   75
  276.0     47.0    -57.0     38.9    1.01    0   75
  288.0     47.0    -87.0      0.4    0.97    0   75
  183.0     38.0      5.0    107.8    0.48    0   75
  145.0     48.0    -49.0     13.5    0.83    0   75
  147.0     84.0    -52.0     11.1    0.61    0   75
  283.0     46.0    -62.0     28.7    1.00    0   75
  172.0     88.0    -32.0     28.8    0.33    0   75
   92.0     63.0    -61.0     22.0    0.90    0   75
  315.0     59.0     12.0     69.9    0.69    0   75
  303.0     37.0    -65.0     16.0    0.93    0   75
  323.0     51.0    -40.0     23.2    0.74    0   75
  149.0     77.0    -57.0      6.6    0.69    0   75
   95.0     63.0    -54.0     26.4    0.91    0   75
   10.0     88.0   -170.0     63.8    0.22    0   75
  171.0     80.0    -34.0     34.8    0.46    0   75
  158.0     48.0    -44.0     23.7    0.69    0   75
  333.0     51.0    -59.0      2.8    0.66    0   75
  289.0     37.0    -94.0      4.7    0.99    0   75
  292.0     40.0    -71.0     15.4    0.99    0   75
  211.0     76.0    -94.0     40.8    0.67    0   76
  148.0     70.0    -34.0     21.3    0.80    0   76
  295.0     61.0    -97.0     24.3    0.72    0   76
  167.0     56.0   -139.0     65.4    0.65    0   76
  254.0     70.0   -104.0     17.3    0.72    0   76
  301.0     41.0    -99.0     17.1    0.93    0   76
  303.0     68.0   -107.0     55.0    0.56    0   76
  348.0     36.0    -90.0     14.8    0.63    0   76
   69.0     79.0    -71.0     59.0    0.45    0   76
   98.0     89.0     79.0    134.6    0.21    0   76
  128.0     80.0    -72.0     25.4    0.73    0   76
  160.0     68.0    -25.0     38.1    0.70    0   76
  126.0     64.0    -79.0     20.0    0.97    0   76
   31.0     74.0    -56.0     98.1    0.39    0   76
  172.0     65.0    -84.0      5.5    0.61    0   76
  137.0     50.0    -55.0      4.8    0.93    0   76
  152.0     45.0    -51.0     11.1    0.72    0   76
  321.0     45.0   -174.0    104.6    0.78    0   76
  148.0     46.0    -34.0     26.7    0.78    0   76
  139.0     68.0    -73.0     18.0    0.88    0   76
  172.0     50.0    -22.0     59.4    0.58    0   76
  122.0     52.0    -48.0     15.1    1.03    0   76
  101.0     55.0    -70.0      3.8    1.04    0   76
  315.0     39.0     25.0    100.8    0.85    0   76
  282.0     41.0    -86.0      8.6    1.02    0   76
  128.0     45.0    -54.0      7.4    0.96    0   76
  164.0     64.0    -51.0     17.4    0.68    0   76
  306.0     47.0    -57.0     18.3    0.87    0   76
   93.0     58.0    -78.0      1.7    0.98    0   76
  234.0     77.0     87.0    132.9    0.70    0   76
  333.0     30.0    -48.0     28.3    0.72    0   76
  336.0     36.0    -80.0      6.9    0.71    0   76
  227.0     59.0   -120.0      7.7    0.94    0   76
  146.0     70.0    -64.0      9.2    0.82    0   76
   15.0     42.0    -74.0     18.6    0.57    0   76
  300.0     39.0    -61.0     22.5    0.94    0   76
  137.0     67.0    -75.0     19.4    0.90    0   76
  300.0     44.0    -85.0      4.1    0.92    0   76
  229.0     52.0   -111.0     14.6    0.98    0   76
  120.0     87.0     21.0     58.0    0.54    0   76
   31.0     59.0    -53.0     64.7    0.53    0   76
  134.0     71.0    -71.0     17.4    0.87    0   76
  276.0     47.0    -57.0     40.6    1.01    0   76
  288.0     47.0    -87.0      1.2    0.96    0   76
  183.0     38.0      5.0    108.8    0.45    0   76
  145.0     48.0    -49.0     11.2    0.83    0   76
  147.0     84.0    -52.0      9.4    0.64    0   76
  283.0     46.0    -62.0     30.4    0.99    0   76
  172.0     88.0    -32.0     32.9    0.38    0   76
   92.0     63.0    -61.0     20.0    0.90    0   76
  315.0     59.0     12.0     69.4    0.66    0   76
  303.0     37.0    -65.0     17.8    0.92    0   76
  323.0     51.0    -40.0     23.4    0.71    0   76
  149.0     77.0    -57.0      6.1    0.72    0   76
   95.0     63.0    -54.0     24.4    0.91    0   76
   10.0     88.0   -170.0     68.6    0.27    0   76
  171.0     80.0    -34.0     36.5    0.50    0   76
  158.0     48.0    -44.0     21.6    0.69    0   76
  333.0     51.0    -59.0      2.8    0.63    0   76
  289.0     37.0    -94.0      2.7    0.99    0   76
  292.0     40.0    -71.0     17.1    0.98    0   76
  134.0     85.0    -15.0     23.6    0.65    0   76
  281.0     52.0    -85.0      7.2    0.94    0   76
  174.0     40.0   -180.0     93.8    0.47    0   76
  345.0     48.0    -71.0      3.3    0.57    0   76
  104.0     57.0    -75.0      3.2    1.03    0   76
    8.0     70.0    100.0    144.5    0.14    0   76
  298.0     43.0    -89.0      6.2    0.94    0   76
   92.0     58.0    -83.0      2.5    0.98    0   76
  301.0     41.0    -99.0     18.9    0.90    0   77
  303.0     68.0   -107.0     58.4    0.56    0   77
  168.0     54.0    -90.0     14.3    0.59    0   77
   69.0     79.0    -71.0     58.3    0.44    0   77
   98.0     89.0     79.0    127.9    0.23    0   77
  128.0     80.0    -72.0     27.6    0.73    0   77
  160.0     68.0    -25.0     37.6    0.67    0   77
  126.0     64.0    -79.0     21.9    0.95    0   77
   31.0     74.0    -56.0     99.9    0.41    0   77
  172.0     65.0    -84.0      4.2    0.58    0   77
  137.0     50.0    -55.0      3.2    0.90    0   77
  152.0     45.0    -51.0      9.8    0.69    0   77
  321.0     45.0   -174.0    106.5    0.75    0   77
  148.0     46.0    -34.0     25.4    0.74    0   77
  139.0     68.0    -73.0     19.7    0.86    0   77
  172.0     50.0    -22.0     60.6    0.54    0   77
  122.0     52.0    -48.0     13.5    1.01    0   77
  101.0     55.0    -70.0      2.5    1.02    0   77
  315.0     39.0     25.0     99.0    0.81    0   77
  282.0     41.0    -86.0      7.1    0.99    0   77
  128.0     45.0    -54.0      5.8    0.93    0   77
  164.0     64.0    -51.0     17.4    0.64    0   77
  306.0     47.0    -57.0     16.2    0.84    0   77
   93.0     58.0    -78.0      0.4    0.97    0   77
  234.0     77.0     87.0    132.0    0.70    0   77
  333.0     30.0    -48.0     27.3    0.68    0   77
  336.0     36.0    -80.0      7.8    0.67    0   77
  227.0     59.0   -120.0      8.6    0.93    0   77
  146.0     70.0    -64.0     10.7    0.79    0   77
   15.0     42.0    -74.0     21.2    0.55    0   77
  300.0     39.0    -61.0     20.8    0.91    0   77
  137.0     67.0    -75.0     21.2    0.88    0   77
  300.0     44.0    -85.0      6.0    0.90    0   77
  229.0     52.0   -111.0     15.2    0.97    0   77
  120.0     87.0     21.0     55.6    0.56    0   77
   31.0     59.0    -53.0     67.7    0.54    0   77
  134.0     71.0    -71.0     19.3    0.86    0   77
  276.0     47.0    -57.0     39.0    0.99    0   77
  288.0     47.0    -87.0      0.7    0.94    0   77
  183.0     38.0      5.0    111.9    0.42    0   77
  145.0     48.0    -49.0      9.7    0.80    0   77
  147.0     84.0    -52.0     10.8    0.63    0   77
  283.0     46.0    -62.0     28.7    0.97    0   77
  172.0     88.0    -32.0     35.1    0.36    0   77
   92.0     63.0    -61.0     18.6    0.89    0   77
  315.0     59.0     12.0     66.7    0.65    0   77
  303.0     37.0    -65.0     16.1    0.89    0   77
  323.0     51.0    -40.0     21.3    0.68    0   77
  149.0     77.0    -57.0      7.5    0.70    0   77
   95.0     63.0    -54.0     22.8    0.90    0   77
   10.0     88.0   -170.0     62.4    0.28    0   77
  171.0     80.0    -34.0     37.9    0.47    0   77
  158.0     48.0    -44.0     20.8    0.65    0   77
  333.0     51.0    -59.0      1.0    0.60    0   77
  289.0     37.0    -94.0      4.3    0.96    0   77
  292.0     40.0    -71.0     15.4    0.95    0   77
  134.0     85.0    -15.0     21.8    0.66    0   77
  281.0     52.0    -85.0      5.3    0.92    0   77
  174.0     40.0   -180.0     92.0    0.43    0   77
  345.0     48.0    -71.0      3.9    0.53    0   77
  104.0     57.0    -75.0      4.7    1.01    0   77
    8.0     70.0    100.0    132.3    0.15    0   77
  298.0     43.0    -89.0      8.1    0.91    0   77
   92.0     58.0    -83.0      3.8    0.96    0   77
  318.0     57.0    180.0    124.1    0.65    0   77
  160.0     52.0    -26.0     40.4    0.66    0   77
   31.0     55.0   -124.0      9.0    0.57    0   77
  309.0     47.0     -4.0     67.4    0.82    0   77
   10.0     64.0   -139.0     26.6    0.25    0   77
  348.0     36.0    -90.0     20.8    0.57    0   78
   69.0     79.0    -71.0     59.5    0.51    0   78
   98.0     89.0     79.0    131.1    0.25    0   78
  128.0     80.0    -72.0     29.7    0.76    0   78
  160.0     68.0    -25.0     34.2    0.64    0   78
  126.0     64.0    -79.0     22.7    0.96    0   78
   31.0     74.0    -56.0     98.4    0.46    0   78
  172.0     65.0    -84.0      6.0    0.53    0   78
  137.0     50.0    -55.0      2.5    0.89    0   78
  152.0     45.0    -51.0      8.9    0.67    0   78
  321.0     45.0   -174.0    111.9    0.77    0   78
  148.0     46.0    -34.0     24.4    0.73    0   78
  139.0     68.0    -73.0     21.9    0.87    0   78
  172.0     50.0    -22.0     60.5    0.50    0   78
  122.0     52.0    -48.0     13.6    1.02    0   78
  101.0     55.0    -70.0      3.9    1.04    0   78
  315.0     39.0     25.0     94.0    0.83    0   78
  282.0     41.0    -86.0      4.5    1.01    0   78
  128.0     45.0    -54.0      6.0    0.93    0   78
  164.0     64.0    -51.0     14.5    0.61    0   78
  306.0     47.0    -57.0     11.8    0.87    0   78
   93.0     58.0    -78.0      2.4    0.99    0   78
  234.0     77.0     87.0    126.5    0.71    0   78
  333.0     30.0    -48.0     21.3    0.67    0   78
  336.0     36.0    -80.0     14.0    0.66    0   78
  227.0     59.0   -120.0     11.9    0.93    0   78
  146.0     70.0    -64.0     13.6    0.80    0   78
   15.0     42.0    -74.0     21.3    0.51    0   78
  300.0     39.0    -61.0     16.8    0.93    0   78
  137.0     67.0    -75.0     23.2    0.89    0   78
  300.0     44.0    -85.0      9.9    0.92    0   78
  229.0     52.0   -111.0     17.6    0.97    0   78
  120.0     87.0     21.0     54.0    0.59    0   78
   31.0     59.0    -53.0     70.6    0.55    0   78
  134.0     71.0    -71.0     21.3    0.87    0   78
  276.0     47.0    -57.0     37.1    1.00    0   78
  288.0     47.0    -87.0      3.7    0.96    0   78
  183.0     38.0      5.0    115.5    0.41    0   78
  145.0     48.0    -49.0      8.7    0.79    0   78
  147.0     84.0    -52.0     15.0    0.65    0   78
  283.0     46.0    -62.0     26.1    0.98    0   78
  172.0     88.0    -32.0     28.5    0.33    0   78
   92.0     63.0    -61.0     20.6    0.91    0   78
  315.0     59.0     12.0     61.8    0.69    0   78
  303.0     37.0    -65.0     11.9    0.91    0   78
  323.0     51.0    -40.0     15.8    0.71    0   78
  149.0     77.0    -57.0     11.3    0.71    0   78
   95.0     63.0    -54.0     24.6    0.93    0   78
   10.0     88.0   -170.0     54.9    0.25    0   78
  171.0     80.0    -34.0     33.5    0.43    0   78
  158.0     48.0    -44.0     19.5    0.62    0   78
  333.0     51.0    -59.0      5.1    0.62    0   78
  289.0     37.0    -94.0      7.5    0.98    0   78
  292.0     40.0    -71.0     12.1    0.97    0   78
  134.0     85.0    -15.0     18.9    0.69    0   78
  281.0     52.0    -85.0      3.0    0.93    0   78
  174.0     40.0   -180.0     90.3    0.41    0   78
  345.0     48.0    -71.0     10.4    0.53    0   78
  104.0     57.0    -75.0      3.5    1.03    0   78
    8.0     70.0    100.0    136.6    0.15    0   78
  298.0     43.0    -89.0     11.9    0.93    0   78
   92.0     58.0    -83.0      1.8    0.99    0   78
  318.0     57.0    180.0    129.2    0.70    0   78
  160.0     52.0    -26.0     38.7    0.63    0   78
   31.0     55.0   -124.0      5.9    0.58    0   78
  309.0     47.0     -4.0     62.8    0.85    0   78
   10.0     64.0   -139.0     27.3    0.25    0   78
  334.0     41.0     -6.0     56.8    0.67    0   78
   93.0     60.0    -87.0      6.5    0.96    0   78
  312.0     43.0    -40.0     27.9    0.85    0   78
  317.0     85.0    -18.0     31.4    0.58    0   78
  116.0     47.0    -66.0      1.0    1.02    0   78
  159.0     64.0    -41.0     19.2    0.67    0   78
  343.0     40.0    -69.0      3.8    0.59    0   78
  320.0     35.0     -5.0     64.4    0.79    0   78
  207.0     69.0    -87.0     48.7    0.70    0   78
  184.0     54.0    -97.0      8.9    0.52    0   78
  160.0     68.0    -25.0     26.8    0.64    0   79
  126.0     64.0    -79.0     24.2    0.96    0   79
   31.0     74.0    -56.0    101.0    0.48    0   79
  172.0     65.0    -84.0     14.1    0.48    0   79
  137.0     50.0    -55.0      0.4    0.89    0   79
  152.0     45.0    -51.0      4.6    0.66    0   79
