
COORDINATES ARE EAST,NORTH,UP.
stress tensors are:
X Y See Sen Seu Snn Snu Suu
  111.0     38.0   -102.0      4.0    1.05    0   38
   13.0     31.0    -37.0      5.3    0.53    0   38
   62.0     79.0   -129.0     19.1    0.71    0   38
  193.0     30.0    -85.0      7.7    0.46    0   38
   50.0     79.0   -130.0      9.8    0.51    0   38
  301.0     38.0   -107.0     21.1    1.10    0   38
  253.0     59.0    169.0     49.8    0.80    0   38
  302.0     44.0    -74.0     11.7    1.11    0   38
   96.0     46.0    -97.0     20.2    1.07    0   38
  312.0     40.0    -49.0     27.1    1.12    0   38
    6.0     36.0    -84.0     40.5    0.68    0   38
   71.0     66.0   -129.0      7.7    0.91    0   39
  316.0     33.0    -77.0      5.9    1.06    0   39
   42.0     39.0   -166.0     63.2    0.35    0   39
   89.0     53.0   -140.0     16.3    1.07    0   39
   69.0     51.0   -177.0     46.8    0.85    0   39
  324.0     16.0   -116.0     56.5    0.66    0   39
  355.0     34.0    -94.0     48.5    0.81    0   39
  278.0     74.0    144.0     71.4    0.63    0   39
   60.0     44.0   -117.0     10.9    0.65    0   39
  256.0     85.0   -168.0     18.5    0.73    0   39
  339.0     34.0    -40.0     14.1    0.97    0   39
   87.0     69.0   -133.0      0.6    0.99    0   39
  254.0     47.0   -123.0      4.4    0.84    0   39
  111.0     38.0   -102.0      4.9    1.05    0   39
   13.0     31.0    -37.0      4.3    0.52    0   39
   62.0     79.0   -129.0     17.7    0.73    0   39
  193.0     30.0    -85.0      6.2    0.47    0   39
   50.0     79.0   -130.0      8.0    0.53    0   39
  301.0     38.0   -107.0     22.5    1.10    0   39
  253.0     59.0    169.0     50.2    0.78    0   39
  302.0     44.0    -74.0     10.4    1.11    0   39
   96.0     46.0    -97.0     20.8    1.08    0   39
  312.0     40.0    -49.0     25.8    1.12    0   39
    6.0     36.0    -84.0     41.2    0.68    0   39
  305.0     24.0    -61.0     17.1    0.91    0   39
   42.0     39.0   -166.0     59.6    0.31    0   40
   89.0     53.0   -140.0     13.4    1.07    0   40
   69.0     51.0   -177.0     43.3    0.85    0   40
  324.0     16.0   -116.0     57.0    0.64    0   40
  355.0     34.0    -94.0     49.6    0.80    0   40
  278.0     74.0    144.0     70.3    0.66    0   40
   60.0     44.0   -117.0     15.0    0.63    0   40
  256.0     85.0   -168.0     17.4    0.76    0   40
  339.0     34.0    -40.0     13.8    0.96    0   40
   87.0     69.0   -133.0      3.8    0.99    0   40
  254.0     47.0   -123.0      6.0    0.82    0   40
  111.0     38.0   -102.0      6.6    1.06    0   40
   13.0     31.0    -37.0      2.1    0.50    0   40
   62.0     79.0   -129.0     20.1    0.73    0   40
  193.0     30.0    -85.0     11.8    0.47    0   40
   50.0     79.0   -130.0      9.7    0.51    0   40
  301.0     38.0   -107.0     21.8    1.09    0   40
  253.0     59.0    169.0     48.4    0.77    0   40
  302.0     44.0    -74.0     11.3    1.11    0   40
   96.0     46.0    -97.0     23.3    1.08    0   40
  312.0     40.0    -49.0     26.3    1.12    0   40
    6.0     36.0    -84.0     42.8    0.67    0   40
  305.0     24.0    -61.0     17.3    0.89    0   40
  279.0     50.0   -113.0      1.3    0.99    0   40
   80.0     57.0   -155.0     22.3    1.01    0   40
   89.0     53.0   -140.0     14.0    1.08    0   41
   69.0     51.0   -177.0     45.3    0.83    0   41
  324.0     16.0   -116.0     54.1    0.68    0   41
  355.0     34.0    -94.0     47.7    0.85    0   41
  278.0     74.0    144.0     68.1    0.68    0   41
   60.0     44.0   -117.0     11.5    0.62    0   41
  256.0     85.0   -168.0     18.0    0.76    0   41
  339.0     34.0    -40.0     15.7    1.00    0   41
   87.0     69.0   -133.0      3.2    1.01    0   41
  254.0     47.0   -123.0      6.6    0.83    0   41
  111.0     38.0   -102.0      6.8    1.07    0   41
   13.0     31.0    -37.0      3.5    0.56    0   41
   62.0     79.0   -129.0     18.6    0.71    0   41
  193.0     30.0    -85.0     10.6    0.49    0   41
   50.0     79.0   -130.0      6.5    0.49    0   41
  301.0     38.0   -107.0     19.7    1.12    0   41
  253.0     59.0    169.0     48.1    0.78    0   41
  302.0     44.0    -74.0     13.3    1.13    0   41
   96.0     46.0    -97.0     23.0    1.09    0   41
  312.0     40.0    -49.0     28.4    1.15    0   41
    6.0     36.0    -84.0     41.4    0.73    0   41
  305.0     24.0    -61.0     19.6    0.92    0   41
  279.0     50.0   -113.0      0.4    1.01    0   41
   80.0     57.0   -155.0     23.3    1.01    0   41
   55.0     48.0   -129.0      3.5    0.57    0   41
  269.0     80.0   -156.0     14.8    0.72    0   41
  355.0     34.0    -94.0     45.1    0.83    0   42
  278.0     74.0    144.0     76.1    0.62    0   42
   60.0     44.0   -117.0      7.2    0.71    0   42
  256.0     85.0   -168.0     17.9    0.70    0   42
  339.0     34.0    -40.0     16.1    0.99    0   42
   87.0     69.0   -133.0      1.9    1.00    0   42
  254.0     47.0   -123.0      0.5    0.88    0   42
  111.0     38.0   -102.0      4.3    1.10    0   42
   13.0     31.0    -37.0     10.3    0.54    0   42
   62.0     79.0   -129.0     14.6    0.73    0   42
  193.0     30.0    -85.0      4.1    0.54    0   42
   50.0     79.0   -130.0      4.3    0.55    0   42
  301.0     38.0   -107.0     23.3    1.15    0   42
  253.0     59.0    169.0     55.4    0.79    0   42
  302.0     44.0    -74.0      9.7    1.16    0   42
   96.0     46.0    -97.0     19.1    1.13    0   42
  312.0     40.0    -49.0     25.9    1.17    0   42
    6.0     36.0    -84.0     36.3    0.71    0   42
  305.0     24.0    -61.0     16.3    0.94    0   42
  279.0     50.0   -113.0      5.9    1.04    0   42
   80.0     57.0   -155.0     28.1    1.05    0   42
   55.0     48.0   -129.0      7.1    0.67    0   42
  269.0     80.0   -156.0     11.2    0.64    0   42
  265.0     78.0   -113.0     51.4    0.67    0   42
  278.0     74.0    144.0     74.6    0.61    0   43
   60.0     44.0   -117.0      5.7    0.71    0   43
  256.0     85.0   -168.0     19.0    0.72    0   43
  339.0     34.0    -40.0     15.0    1.01    0   43
   87.0     69.0   -133.0      3.9    1.02    0   43
  254.0     47.0   -123.0      1.8    0.92    0   43
  111.0     38.0   -102.0      1.8    1.09    0   43
   13.0     31.0    -37.0      8.3    0.56    0   43
   62.0     79.0   -129.0     15.2    0.76    0   43
  193.0     30.0    -85.0      0.7    0.50    0   43
   50.0     79.0   -130.0      7.2    0.57    0   43
  301.0     38.0   -107.0     23.5    1.17    0   43
  253.0     59.0    169.0     53.4    0.84    0   43
  302.0     44.0    -74.0      9.1    1.17    0   43
   96.0     46.0    -97.0     16.8    1.13    0   43
  312.0     40.0    -49.0     25.1    1.18    0   43
    6.0     36.0    -84.0     38.1    0.71    0   43
  305.0     24.0    -61.0     16.9    0.98    0   43
  279.0     50.0   -113.0      5.3    1.06    0   43
   80.0     57.0   -155.0     29.9    1.06    0   43
   55.0     48.0   -129.0      7.9    0.67    0   43
  269.0     80.0   -156.0     13.3    0.64    0   43
  265.0     78.0   -113.0     53.1    0.68    0   43
  159.0     25.0    -78.0      4.5    0.67    0   43
   84.0     32.0    -79.0     40.5    0.81    0   43
  339.0     34.0    -40.0     15.4    0.96    0   44
   87.0     69.0   -133.0      1.3    0.99    0   44
  254.0     47.0   -123.0      0.9    0.89    0   44
  111.0     38.0   -102.0      2.9    1.11    0   44
   13.0     31.0    -37.0     11.7    0.49    0   44
   62.0     79.0   -129.0     17.4    0.75    0   44
  193.0     30.0    -85.0      6.1    0.52    0   44
   50.0     79.0   -130.0      8.9    0.57    0   44
  301.0     38.0   -107.0     24.3    1.14    0   44
  253.0     59.0    169.0     56.2    0.82    0   44
  302.0     44.0    -74.0      8.5    1.16    0   44
   96.0     46.0    -97.0     18.5    1.14    0   44
  312.0     40.0    -49.0     24.8    1.16    0   44
    6.0     36.0    -84.0     35.8    0.66    0   44
  305.0     24.0    -61.0     15.5    0.92    0   44
  279.0     50.0   -113.0      7.1    1.05    0   44
   80.0     57.0   -155.0     27.5    1.06    0   44
   55.0     48.0   -129.0      3.9    0.70    0   44
  269.0     80.0   -156.0      8.2    0.64    0   44
  265.0     78.0   -113.0     48.7    0.68    0   44
  159.0     25.0    -78.0      2.4    0.72    0   44
   84.0     32.0    -79.0     43.0    0.86    0   44
  113.0     50.0   -105.0      2.0    1.17    0   44
  260.0     87.0    167.0      5.8    0.71    0   44
   90.0     62.0   -135.0     10.2    1.08    0   44
  301.0     38.0   -107.0     21.0    1.05    0   45
  253.0     59.0    169.0     48.0    0.82    0   45
  302.0     44.0    -74.0     11.2    1.05    0   45
   96.0     46.0    -97.0     18.0    1.02    0   45
  312.0     40.0    -49.0     26.3    1.05    0   45
    6.0     36.0    -84.0     42.7    0.60    0   45
  305.0     24.0    -61.0     20.2    0.86    0   45
  279.0     50.0   -113.0      0.7    0.98    0   45
   80.0     57.0   -155.0     24.4    0.95    0   45
   55.0     48.0   -129.0      1.9    0.57    0   45
  269.0     80.0   -156.0     10.9    0.68    0   45
  265.0     78.0   -113.0     51.6    0.72    0   45
  159.0     25.0    -78.0      6.6    0.59    0   45
   84.0     32.0    -79.0     41.9    0.74    0   45
  113.0     50.0   -105.0      4.4    1.06    0   45
  260.0     87.0    167.0      8.0    0.75    0   45
   90.0     62.0   -135.0      8.1    0.98    0   45
  272.0     74.0    133.0     76.7    0.69    0   45
   96.0     46.0    -97.0     16.4    1.08    0   46
  312.0     40.0    -49.0     26.2    1.10    0   46
    6.0     36.0    -84.0     32.9    0.60    0   46
  305.0     24.0    -61.0     18.2    0.86    0   46
  279.0     50.0   -113.0      6.3    1.03    0   46
   80.0     57.0   -155.0     27.6    1.00    0   46
   55.0     48.0   -129.0      2.4    0.68    0   46
  269.0     80.0   -156.0      3.7    0.63    0   46
  265.0     78.0   -113.0     44.6    0.68    0   46
  159.0     25.0    -78.0      3.3    0.68    0   46
   84.0     32.0    -79.0     40.1    0.84    0   46
  113.0     50.0   -105.0      4.8    1.11    0   46
  260.0     87.0    167.0     10.8    0.68    0   46
   90.0     62.0   -135.0     10.6    1.01    0   46
  272.0     74.0    133.0     85.4    0.68    0   46
  312.0     40.0    -49.0     26.2    1.11    0   47
    6.0     36.0    -84.0     33.4    0.61    0   47
  305.0     24.0    -61.0     16.5    0.85    0   47
  279.0     50.0   -113.0      6.6    1.02    0   47
   80.0     57.0   -155.0     25.2    1.02    0   47
   55.0     48.0   -129.0      1.0    0.68    0   47
  269.0     80.0   -156.0      4.2    0.65    0   47
  265.0     78.0   -113.0     45.2    0.68    0   47
  159.0     25.0    -78.0      0.7    0.74    0   47
   84.0     32.0    -79.0     44.2    0.86    0   47
  113.0     50.0   -105.0      1.1    1.12    0   47
  260.0     87.0    167.0     10.3    0.69    0   47
   90.0     62.0   -135.0      7.7    1.03    0   47
  272.0     74.0    133.0     84.7    0.69    0   47
    6.0     36.0    -84.0     27.4    0.73    0   48
  305.0     24.0    -61.0     23.9    0.87    0   48
  279.0     50.0   -113.0      2.2    1.06    0   48
   80.0     57.0   -155.0     26.0    0.98    0   48
   55.0     48.0   -129.0      9.1    0.64    0   48
  269.0     80.0   -156.0      2.8    0.69    0   48
  265.0     78.0   -113.0     43.3    0.71    0   48
  159.0     25.0    -78.0      0.5    0.82    0   48
   84.0     32.0    -79.0     41.8    0.85    0   48
  113.0     50.0   -105.0      1.2    1.17    0   48
  260.0     87.0    167.0     13.6    0.68    0   48
   90.0     62.0   -135.0      6.7    1.02    0   48
  272.0     74.0    133.0     83.9    0.75    0   48
    6.0     36.0    -84.0     27.4    0.73    0   49
  305.0     24.0    -61.0     23.9    0.87    0   49
  279.0     50.0   -113.0      2.2    1.06    0   49
   80.0     57.0   -155.0     26.0    0.98    0   49
   55.0     48.0   -129.0      9.1    0.64    0   49
  269.0     80.0   -156.0      2.8    0.69    0   49
  265.0     78.0   -113.0     43.3    0.71    0   49
  159.0     25.0    -78.0      0.5    0.82    0   49
   84.0     32.0    -79.0     41.8    0.85    0   49
  113.0     50.0   -105.0      1.2    1.17    0   49
  260.0     87.0    167.0     13.6    0.68    0   49
   90.0     62.0   -135.0      6.7    1.02    0   49
  272.0     74.0    133.0     83.9    0.75    0   49
    6.0     36.0    -84.0     29.5    0.71    0   50
  305.0     24.0    -61.0     22.4    0.89    0   50
  279.0     50.0   -113.0      2.7    1.08    0   50
   80.0     57.0   -155.0     25.3    1.01    0   50
   55.0     48.0   -129.0      6.2    0.66    0   50
  269.0     80.0   -156.0      3.6    0.71    0   50
  265.0     78.0   -113.0     44.3    0.73    0   50
  159.0     25.0    -78.0      1.2    0.81    0   50
   84.0     32.0    -79.0     42.6    0.87    0   50
  113.0     50.0   -105.0      0.5    1.18    0   50
  260.0     87.0    167.0     12.8    0.71    0   50
   90.0     62.0   -135.0      6.6    1.04    0   50
  272.0     74.0    133.0     83.4    0.76    0   50
   73.0     76.0   -151.0      2.9    0.81    0   50
    6.0     36.0    -84.0     29.5    0.71    0   51
  305.0     24.0    -61.0     22.4    0.89    0   51
  279.0     50.0   -113.0      2.7    1.08    0   51
   80.0     57.0   -155.0     25.3    1.01    0   51
   55.0     48.0   -129.0      6.2    0.66    0   51
  269.0     80.0   -156.0      3.6    0.71    0   51
  265.0     78.0   -113.0     44.3    0.73    0   51
  159.0     25.0    -78.0      1.2    0.81    0   51
   84.0     32.0    -79.0     42.6    0.87    0   51
  113.0     50.0   -105.0      0.5    1.18    0   51
  260.0     87.0    167.0     12.8    0.71    0   51
   90.0     62.0   -135.0      6.6    1.04    0   51
  272.0     74.0    133.0     83.4    0.76    0   51
   73.0     76.0   -151.0      2.9    0.81    0   51
  305.0     24.0    -61.0     16.9    0.87    0   52
  279.0     50.0   -113.0      3.4    1.03    0   52
   80.0     57.0   -155.0     23.2    1.03    0   52
   55.0     48.0   -129.0      5.5    0.65    0   52
  269.0     80.0   -156.0      8.7    0.70    0   52
  265.0     78.0   -113.0     49.9    0.75    0   52
  159.0     25.0    -78.0      6.3    0.64    0   52
   84.0     32.0    -79.0     44.2    0.82    0   52
  113.0     50.0   -105.0      4.0    1.11    0   52
  260.0     87.0    167.0      8.9    0.78    0   52
   90.0     62.0   -135.0      7.2    1.04    0   52
  272.0     74.0    133.0     79.4    0.72    0   52
   73.0     76.0   -151.0      0.6    0.90    0   52
  113.0     41.0    -94.0      6.8    1.09    0   52
  305.0     24.0    -61.0     16.9    0.87    0   53
  279.0     50.0   -113.0      3.4    1.03    0   53
   80.0     57.0   -155.0     23.2    1.03    0   53
   55.0     48.0   -129.0      5.5    0.65    0   53
  269.0     80.0   -156.0      8.7    0.70    0   53
  265.0     78.0   -113.0     49.9    0.75    0   53
  159.0     25.0    -78.0      6.3    0.64    0   53
   84.0     32.0    -79.0     44.2    0.82    0   53
  113.0     50.0   -105.0      4.0    1.11    0   53
  260.0     87.0    167.0      8.9    0.78    0   53
   90.0     62.0   -135.0      7.2    1.04    0   53
  272.0     74.0    133.0     79.4    0.72    0   53
   73.0     76.0   -151.0      0.6    0.90    0   53
  113.0     41.0    -94.0      6.8    1.09    0   53
  279.0     50.0   -113.0      1.6    1.05    0   54
   80.0     57.0   -155.0     30.1    1.00    0   54
   55.0     48.0   -129.0      9.6    0.62    0   54
  269.0     80.0   -156.0     11.3    0.66    0   54
  265.0     78.0   -113.0     51.2    0.70    0   54
  159.0     25.0    -78.0      0.9    0.63    0   54
   84.0     32.0    -79.0     36.8    0.78    0   54
  113.0     50.0   -105.0      4.8    1.15    0   54
  260.0     87.0    167.0      5.7    0.72    0   54
   90.0     62.0   -135.0     12.5    1.04    0   54
  272.0     74.0    133.0     77.6    0.69    0   54
   73.0     76.0   -151.0      7.3    0.83    0   54
  113.0     41.0    -94.0      5.8    1.10    0   54
  157.0     39.0   -129.0     58.1    0.91    0   54
  227.0     68.0   -136.0     12.4    0.45    0   54
   55.0     48.0   -129.0     21.3    0.79    0   55
  269.0     80.0   -156.0      8.7    0.57    0   55
  265.0     78.0   -113.0     47.0    0.62    0   55
  159.0     25.0    -78.0      7.6    0.73    0   55
   84.0     32.0    -79.0     30.6    0.87    0   55
  113.0     50.0   -105.0      6.1    1.27    0   55
  260.0     87.0    167.0      1.7    0.62    0   55
   90.0     62.0   -135.0     19.8    1.13    0   55
  272.0     74.0    133.0     84.4    0.64    0   55
   73.0     76.0   -151.0     18.2    0.84    0   55
  113.0     41.0    -94.0      4.9    1.21    0   55
  157.0     39.0   -129.0     50.3    1.02    0   55
  227.0     68.0   -136.0      1.6    0.50    0   55
  224.0     28.0    -96.0     16.7    0.69    0   55
   31.0     43.0    -81.0      5.0    0.65    0   55
  265.0     78.0   -113.0     52.3    0.56    0   56
  159.0     25.0    -78.0     13.3    0.72    0   56
   84.0     32.0    -79.0     30.0    0.78    0   56
  113.0     50.0   -105.0      3.7    1.23    0   56
  260.0     87.0    167.0      4.4    0.58    0   56
   90.0     62.0   -135.0     20.5    1.10    0   56
  272.0     74.0    133.0     79.5    0.58    0   56
   73.0     76.0   -151.0     22.9    0.80    0   56
  113.0     41.0    -94.0      7.4    1.15    0   56
  157.0     39.0   -129.0     45.5    1.01    0   56
  227.0     68.0   -136.0      5.9    0.43    0   56
  224.0     28.0    -96.0     15.7    0.70    0   56
   31.0     43.0    -81.0     11.3    0.68    0   56
   89.0     40.0   -129.0     19.9    1.00    0   56
  159.0     25.0    -78.0     24.9    0.67    0   57
   84.0     32.0    -79.0     37.8    0.72    0   57
  113.0     50.0   -105.0      1.8    1.17    0   57
  260.0     87.0    167.0     18.0    0.62    0   57
   90.0     62.0   -135.0     20.7    1.12    0   57
  272.0     74.0    133.0     72.1    0.44    0   57
   73.0     76.0   -151.0     26.4    0.91    0   57
  113.0     41.0    -94.0     11.1    1.08    0   57
  157.0     39.0   -129.0     39.4    0.88    0   57
  227.0     68.0   -136.0     18.9    0.38    0   57
  224.0     28.0    -96.0     17.7    0.76    0   57
   31.0     43.0    -81.0     11.2    0.58    0   57
   89.0     40.0   -129.0     15.4    0.96    0   57
  292.0     43.0    -59.0     27.0    1.12    0   57
   81.0     58.0   -118.0      2.4    1.09    0   57
  113.0     50.0   -105.0      0.3    1.16    0   58
  260.0     87.0    167.0     27.4    0.66    0   58
   90.0     62.0   -135.0     21.3    1.16    0   58
  272.0     74.0    133.0     62.1    0.36    0   58
   73.0     76.0   -151.0     29.9    0.98    0   58
  113.0     41.0    -94.0     14.5    1.05    0   58
  157.0     39.0   -129.0     32.9    0.85    0   58
  227.0     68.0   -136.0     33.0    0.37    0   58
  224.0     28.0    -96.0     18.1    0.82    0   58
   31.0     43.0    -81.0     13.9    0.57    0   58
   89.0     40.0   -129.0     12.8    0.94    0   58
  292.0     43.0    -59.0     22.1    1.10    0   58
   81.0     58.0   -118.0      2.9    1.12    0   58
  215.0     49.0   -117.0      3.3    0.57    0   58
  272.0     74.0    133.0     91.7    0.30    0   59
   73.0     76.0   -151.0     28.8    0.81    0   59
  113.0     41.0    -94.0      8.2    0.93    0   59
  157.0     39.0   -129.0     38.5    0.72    0   59
  227.0     68.0   -136.0     19.2    0.39    0   59
  224.0     28.0    -96.0     14.0    0.72    0   59
   31.0     43.0    -81.0      4.5    0.51    0   59
   89.0     40.0   -129.0     17.4    0.88    0   59
  292.0     43.0    -59.0     18.8    0.99    0   59
   81.0     58.0   -118.0      4.9    0.98    0   59
  215.0     49.0   -117.0      0.9    0.55    0   59
  203.0     32.0     72.0    178.6    0.62    0   59
  274.0     41.0    -76.0     15.2    0.95    0   59
   76.0     43.0   -106.0      7.9    0.85    0   59
  273.0     26.0    -64.0     22.7    0.91    0   59
  337.0     42.0    -92.0     39.8    0.91    0   59
   73.0     76.0   -151.0     31.3    0.78    0   60
  113.0     41.0    -94.0      6.8    0.95    0   60
  157.0     39.0   -129.0     37.9    0.73    0   60
  227.0     68.0   -136.0      9.9    0.39    0   60
  224.0     28.0    -96.0      5.6    0.77    0   60
   31.0     43.0    -81.0     18.1    0.58    0   60
   89.0     40.0   -129.0     18.5    0.94    0   60
  292.0     43.0    -59.0     13.0    1.02    0   60
   81.0     58.0   -118.0      6.8    1.00    0   60
  215.0     49.0   -117.0      4.9    0.61    0   60
  203.0     32.0     72.0    175.9    0.69    0   60
  274.0     41.0    -76.0      7.2    0.98    0   60
   76.0     43.0   -106.0      7.4    0.93    0   60
  273.0     26.0    -64.0     14.7    0.91    0   60
  337.0     42.0    -92.0     37.5    0.86    0   60
  322.0     32.0    -50.0      4.8    0.87    0   60
  140.0     35.0   -136.0     40.5    0.80    0   60
  263.0     29.0    -93.0      7.3    0.92    0   60
   73.0     76.0   -151.0     27.6    0.85    0   61
  113.0     41.0    -94.0      5.7    0.95    0   61
  157.0     39.0   -129.0     40.6    0.69    0   61
  227.0     68.0   -136.0     23.3    0.46    0   61
  224.0     28.0    -96.0     17.3    0.74    0   61
   31.0     43.0    -81.0      8.9    0.49    0   61
   89.0     40.0   -129.0     18.5    0.92    0   61
  292.0     43.0    -59.0     17.0    1.03    0   61
   81.0     58.0   -118.0      5.0    1.03    0   61
  215.0     49.0   -117.0      7.0    0.58    0   61
  203.0     32.0     72.0    174.3    0.62    0   61
  274.0     41.0    -76.0     14.7    0.99    0   61
   76.0     43.0   -106.0      8.1    0.89    0   61
  273.0     26.0    -64.0     22.7    0.95    0   61
  337.0     42.0    -92.0     43.0    0.92    0   61
  322.0     32.0    -50.0      4.7    0.96    0   61
  140.0     35.0   -136.0     42.8    0.77    0   61
  263.0     29.0    -93.0      1.6    0.95    0   61
  269.0     52.0   -131.0     31.0    0.83    0   61
   98.0     53.0   -111.0      6.3    1.05    0   61
  173.0     36.0   -151.0     55.2    0.59    0   61
  260.0     67.0   -156.0     24.2    0.51    0   61
  142.0     54.0    -48.0     31.2    0.83    0   61
   73.0     76.0   -151.0     31.5    0.77    0   62
  113.0     41.0    -94.0      3.4    0.95    0   62
  157.0     39.0   -129.0     44.1    0.69    0   62
  227.0     68.0   -136.0      9.8    0.55    0   62
  224.0     28.0    -96.0     22.7    0.76    0   62
   31.0     43.0    -81.0      7.4    0.57    0   62
   89.0     40.0   -129.0     29.1    0.92    0   62
  292.0     43.0    -59.0     21.6    1.03    0   62
   81.0     58.0   -118.0     12.6    1.00    0   62
  215.0     49.0   -117.0      6.5    0.69    0   62
  203.0     32.0     72.0    169.9    0.63    0   62
  274.0     41.0    -76.0     18.8    1.03    0   62
   76.0     43.0   -106.0      2.1    0.91    0   62
  273.0     26.0    -64.0     29.3    0.96    0   62
  337.0     42.0    -92.0     36.7    0.89    0   62
  322.0     32.0    -50.0     12.2    0.94    0   62
  140.0     35.0   -136.0     50.1    0.74    0   62
  263.0     29.0    -93.0      7.3    0.97    0   62
  269.0     52.0   -131.0     29.1    0.89    0   62
   98.0     53.0   -111.0     14.6    1.05    0   62
  173.0     36.0   -151.0     55.4    0.58    0   62
  260.0     67.0   -156.0     30.0    0.57    0   62
  142.0     54.0    -48.0     27.9    0.88    0   62
   48.0     15.0    -74.0     11.9    0.16    0   62
  251.0     58.0   -156.0     34.3    0.77    0   62
  130.0     30.0    -77.0     12.8    0.69    0   62
  167.0     56.0   -139.0     62.3    0.64    0   62
  109.0     24.0    -57.0     40.2    0.56    0   62
   73.0     76.0   -151.0     30.1    0.71    0   63
  113.0     41.0    -94.0      1.7    0.96    0   63
  157.0     39.0   -129.0     45.3    0.75    0   63
  227.0     68.0   -136.0      1.7    0.51    0   63
  224.0     28.0    -96.0     20.1    0.71    0   63
   31.0     43.0    -81.0      3.1    0.60    0   63
   89.0     40.0   -129.0     28.5    0.91    0   63
  292.0     43.0    -59.0     26.7    1.02    0   63
   81.0     58.0   -118.0     11.6    0.96    0   63
  215.0     49.0   -117.0      0.6    0.66    0   63
  203.0     32.0     72.0    176.6    0.61    0   63
  274.0     41.0    -76.0     22.2    1.01    0   63
   76.0     43.0   -106.0      2.3    0.88    0   63
  273.0     26.0    -64.0     32.5    0.93    0   63
  337.0     42.0    -92.0     31.3    0.91    0   63
  322.0     32.0    -50.0     17.7    0.94    0   63
  140.0     35.0   -136.0     49.8    0.79    0   63
  263.0     29.0    -93.0      9.6    0.93    0   63
  269.0     52.0   -131.0     25.9    0.89    0   63
   98.0     53.0   -111.0     12.6    1.03    0   63
  173.0     36.0   -151.0     60.6    0.63    0   63
  260.0     67.0   -156.0     29.3    0.59    0   63
  142.0     54.0    -48.0     30.2    0.92    0   63
   48.0     15.0    -74.0      8.9    0.20    0   63
  251.0     58.0   -156.0     34.8    0.76    0   63
  130.0     30.0    -77.0     13.0    0.73    0   63
  167.0     56.0   -139.0     63.5    0.71    0   63
  109.0     24.0    -57.0     39.9    0.59    0   63
  301.0     41.0    -99.0     19.5    1.03    0   63
  303.0     68.0   -107.0     38.9    0.57    0   63
   73.0     76.0   -151.0     30.8    0.65    0   64
  113.0     41.0    -94.0      5.4    0.96    0   64
  157.0     39.0   -129.0     48.0    0.74    0   64
  227.0     68.0   -136.0      4.0    0.55    0   64
  224.0     28.0    -96.0     18.9    0.69    0   64
   31.0     43.0    -81.0      7.8    0.63    0   64
   89.0     40.0   -129.0     31.8    0.92    0   64
  292.0     43.0    -59.0     27.1    1.01    0   64
   81.0     58.0   -118.0     14.2    0.94    0   64
  215.0     49.0   -117.0      2.5    0.69    0   64
  203.0     32.0     72.0    178.3    0.60    0   64
  274.0     41.0    -76.0     21.7    1.01    0   64
   76.0     43.0   -106.0      4.9    0.90    0   64
  273.0     26.0    -64.0     33.0    0.89    0   64
  337.0     42.0    -92.0     27.6    0.87    0   64
  322.0     32.0    -50.0     20.6    0.90    0   64
  140.0     35.0   -136.0     53.6    0.79    0   64
  263.0     29.0    -93.0      9.4    0.91    0   64
  269.0     52.0   -131.0     27.8    0.91    0   64
   98.0     53.0   -111.0     15.9    1.01    0   64
  173.0     36.0   -151.0     63.0    0.62    0   64
  260.0     67.0   -156.0     35.2    0.62    0   64
  142.0     54.0    -48.0     27.9    0.90    0   64
   48.0     15.0    -74.0      2.0    0.26    0   64
  251.0     58.0   -156.0     38.4    0.79    0   64
  130.0     30.0    -77.0      8.4    0.73    0   64
  167.0     56.0   -139.0     63.7    0.71    0   64
  109.0     24.0    -57.0     34.1    0.61    0   64
  301.0     41.0    -99.0     18.5    1.01    0   64
  303.0     68.0   -107.0     38.5    0.58    0   64
  348.0     36.0    -90.0     26.0    0.77    0   64
  188.0     22.0   -149.0     41.3    0.44    0   64
    5.0     11.0    177.0    133.6    0.34    0   64
  246.0     21.0   -150.0     40.0    0.72    0   64
  113.0     41.0    -94.0      6.2    0.94    0   65
  157.0     39.0   -129.0     45.5    0.74    0   65
  227.0     68.0   -136.0      7.4    0.55    0   65
  224.0     28.0    -96.0     18.1    0.71    0   65
   31.0     43.0    -81.0      6.8    0.66    0   65
   89.0     40.0   -129.0     34.2    0.91    0   65
  292.0     43.0    -59.0     27.0    0.99    0   65
   81.0     58.0   -118.0     17.2    0.93    0   65
  215.0     49.0   -117.0      3.6    0.72    0   65
  203.0     32.0     72.0    177.9    0.63    0   65
  274.0     41.0    -76.0     20.8    0.99    0   65
   76.0     43.0   -106.0      7.9    0.89    0   65
  273.0     26.0    -64.0     32.6    0.89    0   65
  337.0     42.0    -92.0     25.6    0.86    0   65
  322.0     32.0    -50.0     21.9    0.89    0   65
  140.0     35.0   -136.0     52.4    0.77    0   65
  263.0     29.0    -93.0      8.7    0.91    0   65
  269.0     52.0   -131.0     29.3    0.90    0   65
   98.0     53.0   -111.0     17.8    1.00    0   65
  173.0     36.0   -151.0     60.0    0.64    0   65
  260.0     67.0   -156.0     38.4    0.60    0   65
  142.0     54.0    -48.0     29.7    0.89    0   65
   48.0     15.0    -74.0      1.6    0.29    0   65
  251.0     58.0   -156.0     41.0    0.78    0   65
  130.0     30.0    -77.0      8.7    0.71    0   65
  167.0     56.0   -139.0     59.9    0.72    0   65
